ID,DateOfBite,Date,Year,Month,Season,Species,Breed,CrossBreed,Age,Gender,SpayNeuter,Borough
10911,July 23 2021,23/07/2021,2021,07,Summer,DOG,CHIHUAHUA,FALSE,2,F,TRUE,Brooklyn
10912,July 23 2021,23/07/2021,2021,07,Summer,DOG,CHIHUAHUA MIX,TRUE,9,M,TRUE,Manhattan
10913,July 23 2021,23/07/2021,2021,07,Summer,DOG,LLEWELIN SETTER,FALSE,7,M,FALSE,Brooklyn
10914,July 23 2021,23/07/2021,2021,07,Summer,DOG,PIT BULL,FALSE,2,M,FALSE,Staten Island
10915,July 23 2021,23/07/2021,2021,07,Summer,DOG,SMALL MIX BREED,TRUE,4,M,TRUE,Other
10916,July 23 2021,23/07/2021,2021,07,Summer,DOG,UNKNOWN,FALSE,1,F,FALSE,Bronx
10917,July 24 2021,24/07/2021,2021,07,Summer,DOG,AMERICAN BULLY,FALSE,2,M,FALSE,Bronx
10918,July 24 2021,24/07/2021,2021,07,Summer,DOG,GOLDEN RETRIEVER,FALSE,5,F,FALSE,Queens
10919,July 24 2021,24/07/2021,2021,07,Summer,DOG,MIXED,TRUE,2,F,FALSE,Brooklyn
10920,July 24 2021,24/07/2021,2021,07,Summer,DOG,PIT BULL,FALSE,1,M,FALSE,Queens
10921,July 24 2021,24/07/2021,2021,07,Summer,DOG,ROTTWEILER,FALSE,1,M,TRUE,Manhattan
10922,July 24 2021,24/07/2021,2021,07,Summer,DOG,SMALL MIX BREED,TRUE,1,F,TRUE,Other
10923,July 24 2021,24/07/2021,2021,07,Summer,DOG,YORKSHIRE TERRIER MIX,TRUE,9,F,FALSE,Brooklyn
10924,July 25 2021,25/07/2021,2021,07,Summer,DOG,AMERICAN PITBULL MIX,TRUE,9,M,TRUE,Brooklyn
10925,July 25 2021,25/07/2021,2021,07,Summer,DOG,MIXED,TRUE,8,M,FALSE,Brooklyn
10926,July 25 2021,25/07/2021,2021,07,Summer,DOG,POODLE,FALSE,8,M,TRUE,Manhattan
10927,July 26 2021,26/07/2021,2021,07,Summer,DOG,AMERICAN PITBULL MIX,TRUE,1,F,FALSE,Queens
10928,July 26 2021,26/07/2021,2021,07,Summer,DOG,UNKNOWN,FALSE,3,F,TRUE,Manhattan
10929,July 27 2021,27/07/2021,2021,07,Summer,DOG,CATAHOULA MIX,TRUE,1,M,FALSE,Manhattan
10930,July 27 2021,27/07/2021,2021,07,Summer,DOG,CATAHOULA MIX,TRUE,1,M,FALSE,Manhattan
10931,July 27 2021,27/07/2021,2021,07,Summer,DOG,GOLDEN DOODLE,FALSE,3,M,TRUE,Manhattan
10932,July 27 2021,27/07/2021,2021,07,Summer,DOG,HUSKY MIX,TRUE,1,M,FALSE,Queens
10933,July 27 2021,27/07/2021,2021,07,Summer,DOG,UNKNOWN,FALSE,3,F,FALSE,Manhattan
10934,July 27 2021,27/07/2021,2021,07,Summer,DOG,UNKNOWN,FALSE,11,M,FALSE,Manhattan
10935,July 28 2021,28/07/2021,2021,07,Summer,DOG,AMERICAN BULLY,FALSE,4,M,TRUE,Queens
10936,July 28 2021,28/07/2021,2021,07,Summer,DOG,MIXED,TRUE,2,M,FALSE,Queens
10937,July 28 2021,28/07/2021,2021,07,Summer,DOG,MIXED,TRUE,1,M,FALSE,Brooklyn
10938,July 28 2021,28/07/2021,2021,07,Summer,DOG,POINTER,FALSE,8,M,FALSE,Manhattan
10939,July 29 2021,29/07/2021,2021,07,Summer,DOG,COCKAPOO MIX,TRUE,6,F,TRUE,Queens
10940,July 29 2021,29/07/2021,2021,07,Summer,DOG,POMERANIAN,FALSE,1,M,TRUE,Manhattan
10941,July 30 2021,30/07/2021,2021,07,Summer,DOG,GOLDEN RETRIEVER MIX,TRUE,2,F,TRUE,Queens
10942,July 30 2021,30/07/2021,2021,07,Summer,DOG,LARGE MIX BREED,TRUE,2,M,FALSE,Other
10943,July 30 2021,30/07/2021,2021,07,Summer,DOG,POODLE,FALSE,1,M,FALSE,Brooklyn
10944,July 31 2021,31/07/2021,2021,07,Summer,DOG,AKITA,FALSE,3,M,TRUE,Queens
10945,July 31 2021,31/07/2021,2021,07,Summer,DOG,MIXED,TRUE,2,M,FALSE,Queens
10946,July 31 2021,31/07/2021,2021,07,Summer,DOG,MIXED,TRUE,4,F,FALSE,Brooklyn
10947,August 01 2021,01/08/2021,2021,08,Summer,DOG,AUSTRALIAN SHEPHERD,FALSE,2,M,FALSE,Queens
10948,August 01 2021,01/08/2021,2021,08,Summer,DOG,BULL TERRIER,FALSE,1,M,FALSE,Queens
10949,August 01 2021,01/08/2021,2021,08,Summer,DOG,CHIHUAHUA,FALSE,8,F,TRUE,Manhattan
10950,August 01 2021,01/08/2021,2021,08,Summer,DOG,YORKSHIRE TERRIER,FALSE,0,M,FALSE,Queens
10951,August 02 2021,02/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,7,M,FALSE,Brooklyn
10952,August 02 2021,02/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,3,M,FALSE,Brooklyn
10953,August 02 2021,02/08/2021,2021,08,Summer,DOG,PIT BULL MIX,TRUE,6,F,FALSE,Queens
10954,August 03 2021,03/08/2021,2021,08,Summer,DOG,BELGIAN MALINOIS,FALSE,7,F,FALSE,Manhattan
10955,August 03 2021,03/08/2021,2021,08,Summer,DOG,DOBERMAN,FALSE,14,M,FALSE,Queens
10956,August 03 2021,03/08/2021,2021,08,Summer,DOG,MIXED,TRUE,11,M,TRUE,Queens
10957,August 03 2021,03/08/2021,2021,08,Summer,DOG,POODLE MIX,TRUE,1,M,FALSE,Brooklyn
10958,August 03 2021,03/08/2021,2021,08,Summer,DOG,SHEEP DOG MIX,TRUE,7,M,TRUE,Queens
10959,August 04 2021,04/08/2021,2021,08,Summer,DOG,BICHON MIX,TRUE,5,M,TRUE,Queens
10960,August 04 2021,04/08/2021,2021,08,Summer,DOG,POODLE MIX,TRUE,3,F,TRUE,Manhattan
10961,August 04 2021,04/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,3,M,TRUE,Manhattan
10962,August 04 2021,04/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,5,F,TRUE,Manhattan
10963,August 05 2021,05/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,5,M,TRUE,Queens
10964,August 05 2021,05/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,1,M,TRUE,Other
10965,August 06 2021,06/08/2021,2021,08,Summer,DOG,BULL DOG FRENCH,FALSE,3,M,TRUE,Queens
10966,August 06 2021,06/08/2021,2021,08,Summer,DOG,HOUND MIX,TRUE,3,F,TRUE,Brooklyn
10967,August 06 2021,06/08/2021,2021,08,Summer,DOG,MIXED,TRUE,2,M,FALSE,Brooklyn
10968,August 06 2021,06/08/2021,2021,08,Summer,DOG,SHEEP DOG,FALSE,2,F,TRUE,Brooklyn
10969,August 06 2021,06/08/2021,2021,08,Summer,DOG,SHIH TZU,FALSE,10,M,FALSE,Bronx
10970,August 07 2021,07/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,1,F,FALSE,Brooklyn
10971,August 07 2021,07/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,6,F,TRUE,Queens
10972,August 07 2021,07/08/2021,2021,08,Summer,DOG,AUSTRALIAN SHEPHERD,FALSE,1,M,TRUE,Manhattan
10973,August 07 2021,07/08/2021,2021,08,Summer,DOG,BULL TERRIER,FALSE,5,M,TRUE,Queens
10974,August 08 2021,08/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,3,M,TRUE,Queens
10975,August 08 2021,08/08/2021,2021,08,Summer,DOG,MIXED,TRUE,1,M,FALSE,Brooklyn
10976,August 08 2021,08/08/2021,2021,08,Summer,DOG,MIXED,TRUE,3,F,FALSE,Queens
10977,August 09 2021,09/08/2021,2021,08,Summer,DOG,SHIH TZU,FALSE,10,F,TRUE,Manhattan
10978,August 09 2021,09/08/2021,2021,08,Summer,DOG,TERRIER,FALSE,7,M,TRUE,Manhattan
10979,August 10 2021,10/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,1,F,FALSE,Manhattan
10980,August 10 2021,10/08/2021,2021,08,Summer,DOG,YORKSHIRE TERRIER,FALSE,2,F,FALSE,Queens
10981,August 11 2021,11/08/2021,2021,08,Summer,DOG,POMERANIAN,FALSE,6,F,FALSE,Queens
10982,August 11 2021,11/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,9,F,TRUE,Other
10983,August 12 2021,12/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,2,F,TRUE,Queens
10984,August 12 2021,12/08/2021,2021,08,Summer,DOG,LABRADOR,FALSE,3,M,TRUE,Brooklyn
10985,August 12 2021,12/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,1,M,FALSE,Queens
10986,August 13 2021,13/08/2021,2021,08,Summer,DOG,GERMAN SHEPHERD,FALSE,4,M,TRUE,Queens
10987,August 13 2021,13/08/2021,2021,08,Summer,DOG,MALTESE,FALSE,10,M,TRUE,Manhattan
10988,August 13 2021,13/08/2021,2021,08,Summer,DOG,MINATURE PINSCHER X,FALSE,1,M,TRUE,Brooklyn
10989,August 14 2021,14/08/2021,2021,08,Summer,DOG,CORGI,FALSE,1,M,FALSE,Queens
10990,August 14 2021,14/08/2021,2021,08,Summer,DOG,MIXED,TRUE,1,M,FALSE,Brooklyn
10991,August 14 2021,14/08/2021,2021,08,Summer,DOG,MIXED,TRUE,1,F,FALSE,Brooklyn
10992,August 14 2021,14/08/2021,2021,08,Summer,DOG,POODLE,FALSE,0,M,FALSE,Queens
10993,August 14 2021,14/08/2021,2021,08,Summer,DOG,SIBERIAN HUSKY,FALSE,1,F,TRUE,Queens
10994,August 14 2021,14/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,3,M,FALSE,Bronx
10995,August 15 2021,15/08/2021,2021,08,Summer,DOG,BOXER MIX,TRUE,6,M,TRUE,Queens
10996,August 15 2021,15/08/2021,2021,08,Summer,DOG,BULL DOG,FALSE,3,M,TRUE,Queens
10997,August 15 2021,15/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,1,M,FALSE,Brooklyn
10998,August 15 2021,15/08/2021,2021,08,Summer,DOG,PIT BULL MIX,TRUE,7,M,TRUE,Manhattan
10999,August 15 2021,15/08/2021,2021,08,Summer,DOG,POODLE,FALSE,3,F,TRUE,Manhattan
11000,August 15 2021,15/08/2021,2021,08,Summer,DOG,ROTTWEILER MIX,TRUE,1,M,TRUE,Brooklyn
11001,August 15 2021,15/08/2021,2021,08,Summer,DOG,SIBERIAN HUSKY,FALSE,4,M,TRUE,Queens
11002,August 16 2021,16/08/2021,2021,08,Summer,DOG,AMERICAN ESKIMO,FALSE,1,M,FALSE,Manhattan
11003,August 16 2021,16/08/2021,2021,08,Summer,DOG,COCKAPOO,FALSE,2,M,FALSE,Bronx
11004,August 16 2021,16/08/2021,2021,08,Summer,DOG,GERMAN SHEPHERD,FALSE,7,F,FALSE,Brooklyn
11005,August 16 2021,16/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,4,M,FALSE,Staten Island
11006,August 16 2021,16/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,6,F,TRUE,Manhattan
11007,August 17 2021,17/08/2021,2021,08,Summer,DOG,GERMAN SHEPHERD,FALSE,1,F,FALSE,Manhattan
11008,August 17 2021,17/08/2021,2021,08,Summer,DOG,GERMAN SHEPHERD,FALSE,1,F,FALSE,Manhattan
11009,August 17 2021,17/08/2021,2021,08,Summer,DOG,SHIBA INU,FALSE,8,M,FALSE,Staten Island
11010,August 17 2021,17/08/2021,2021,08,Summer,DOG,SIBERIAN HUSKY,FALSE,1,F,FALSE,Brooklyn
11011,August 18 2021,18/08/2021,2021,08,Summer,DOG,COCKER SPANIEL,FALSE,3,M,TRUE,Other
11012,August 18 2021,18/08/2021,2021,08,Summer,DOG,DACHSCHUND,FALSE,4,M,TRUE,Queens
11013,August 19 2021,19/08/2021,2021,08,Summer,DOG,YORKSHIRE TERRIER MIX,TRUE,11,M,TRUE,Staten Island
11014,August 20 2021,20/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,9,F,TRUE,Queens
11015,August 20 2021,20/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,1,M,FALSE,Brooklyn
11016,August 20 2021,20/08/2021,2021,08,Summer,DOG,AMERICAN PITBULL MIX,TRUE,1,M,FALSE,Brooklyn
11017,August 20 2021,20/08/2021,2021,08,Summer,DOG,LAGOTTE,FALSE,5,F,TRUE,Other
11018,August 20 2021,20/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,2,M,FALSE,Queens
11019,August 20 2021,20/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,7,F,FALSE,Queens
11020,August 21 2021,21/08/2021,2021,08,Summer,DOG,COCKER SPANIEL,FALSE,15,F,TRUE,Queens
11021,August 21 2021,21/08/2021,2021,08,Summer,DOG,GERMAN SHEPHERD,FALSE,2,M,FALSE,Queens
11022,August 21 2021,21/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,3,M,FALSE,Manhattan
11023,August 22 2021,22/08/2021,2021,08,Summer,DOG,MALTESE MIX,TRUE,8,F,TRUE,Brooklyn
11024,August 22 2021,22/08/2021,2021,08,Summer,DOG,MIXED,TRUE,7,F,FALSE,Brooklyn
11025,August 22 2021,22/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,12,M,TRUE,Queens
11026,August 23 2021,23/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,5,M,FALSE,Manhattan
11027,August 24 2021,24/08/2021,2021,08,Summer,DOG,BELGIAN MALINOIS,FALSE,2,M,FALSE,Brooklyn
11028,August 24 2021,24/08/2021,2021,08,Summer,DOG,MIXED,TRUE,7,M,FALSE,Manhattan
11029,August 24 2021,24/08/2021,2021,08,Summer,DOG,ROTTWEILER,FALSE,2,M,TRUE,Queens
11030,August 25 2021,25/08/2021,2021,08,Summer,DOG,MIXED,TRUE,6,M,FALSE,Brooklyn
11031,August 26 2021,26/08/2021,2021,08,Summer,DOG,AKITA MIX,TRUE,10,F,TRUE,Queens
11032,August 26 2021,26/08/2021,2021,08,Summer,DOG,JACK RUSSELL MIX,TRUE,5,F,TRUE,Manhattan
11033,August 26 2021,26/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,3,M,TRUE,Manhattan
11034,August 27 2021,27/08/2021,2021,08,Summer,DOG,BULL DOG FRENCH,FALSE,2,M,TRUE,Queens
11035,August 27 2021,27/08/2021,2021,08,Summer,DOG,TERRIER,FALSE,4,M,FALSE,Queens
11036,August 28 2021,28/08/2021,2021,08,Summer,DOG,AUSTRALIAN CATTLE MIX,TRUE,1,F,TRUE,Brooklyn
11037,August 28 2021,28/08/2021,2021,08,Summer,DOG,HUSKY MIX,TRUE,1,M,FALSE,Queens
11038,August 28 2021,28/08/2021,2021,08,Summer,DOG,LABRADOR MIX,TRUE,3,M,FALSE,Bronx
11039,August 28 2021,28/08/2021,2021,08,Summer,DOG,PIT BULL,FALSE,3,F,FALSE,Queens
11040,August 29 2021,29/08/2021,2021,08,Summer,DOG,COCKAPOO,FALSE,1,F,TRUE,Staten Island
11041,August 29 2021,29/08/2021,2021,08,Summer,DOG,LARGE MIX BREED,TRUE,2,M,FALSE,Staten Island
11042,August 29 2021,29/08/2021,2021,08,Summer,DOG,SCHNAUZER,FALSE,9,M,FALSE,Bronx
11043,August 29 2021,29/08/2021,2021,08,Summer,DOG,STAFFORDSHIRE BULL TERRIER,FALSE,3,M,TRUE,Manhattan
11044,August 30 2021,30/08/2021,2021,08,Summer,DOG,CHIHUAHUA,FALSE,0,M,FALSE,Bronx
11045,August 30 2021,30/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,3,F,FALSE,Other
11046,August 31 2021,31/08/2021,2021,08,Summer,DOG,POODLE MIX,TRUE,0,F,FALSE,Brooklyn
11047,August 31 2021,31/08/2021,2021,08,Summer,DOG,UNKNOWN,FALSE,10,F,FALSE,Manhattan
11048,August 31 2021,31/08/2021,2021,08,Summer,DOG,YORKSHIRE TERRIER,FALSE,1,M,FALSE,Other
11049,August 31 2021,31/08/2021,2021,08,Summer,DOG,YORKSHIRE TERRIER,FALSE,6,M,TRUE,Other
11050,September 01 2021,01/09/2021,2021,09,Summer,DOG,HAVANESE,FALSE,4,M,TRUE,Manhattan
11051,September 01 2021,01/09/2021,2021,09,Summer,DOG,MIXED,TRUE,1,M,FALSE,Queens
11052,September 01 2021,01/09/2021,2021,09,Summer,DOG,SHIH TZU,FALSE,10,F,TRUE,Queens
11053,September 02 2021,02/09/2021,2021,09,Summer,DOG,LABRADOODLE,FALSE,1,M,FALSE,Manhattan
11054,September 03 2021,03/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,3,F,TRUE,Brooklyn
11055,September 04 2021,04/09/2021,2021,09,Summer,DOG,AMERICAN PITBULL MIX,TRUE,7,M,TRUE,Queens
11056,September 04 2021,04/09/2021,2021,09,Summer,DOG,SIBERIAN HUSKY,FALSE,4,U,TRUE,Staten Island
11057,September 05 2021,05/09/2021,2021,09,Summer,DOG,GERMAN SHEPHERD,FALSE,1,M,TRUE,Other
11058,September 05 2021,05/09/2021,2021,09,Summer,DOG,MIXED,TRUE,2,M,FALSE,Brooklyn
11059,September 06 2021,06/09/2021,2021,09,Summer,DOG,BULL DOG MIX,TRUE,0,F,FALSE,Queens
11060,September 06 2021,06/09/2021,2021,09,Summer,DOG,PUGGLE,FALSE,17,F,TRUE,Other
11061,September 08 2021,08/09/2021,2021,09,Summer,DOG,AMERICAN BULLDOG,FALSE,8,U,FALSE,Other
11062,September 08 2021,08/09/2021,2021,09,Summer,DOG,MIXED,TRUE,2,M,TRUE,Manhattan
11063,September 08 2021,08/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,5,U,FALSE,Brooklyn
11064,September 09 2021,09/09/2021,2021,09,Summer,DOG,HOUND MIX,TRUE,1,M,TRUE,Brooklyn
11065,September 09 2021,09/09/2021,2021,09,Summer,DOG,MIXED,TRUE,2,M,FALSE,Queens
11066,September 09 2021,09/09/2021,2021,09,Summer,DOG,POODLE,FALSE,1,F,FALSE,Queens
11067,September 10 2021,10/09/2021,2021,09,Summer,DOG,GOLDEN RETRIEVER,FALSE,3,M,TRUE,Brooklyn
11068,September 10 2021,10/09/2021,2021,09,Summer,DOG,LABRADOR,FALSE,7,M,TRUE,Manhattan
11069,September 11 2021,11/09/2021,2021,09,Summer,DOG,JACK RUSSELL MIX,TRUE,9,F,TRUE,Manhattan
11070,September 11 2021,11/09/2021,2021,09,Summer,DOG,LABRADOR,FALSE,2,F,TRUE,Other
11071,September 11 2021,11/09/2021,2021,09,Summer,DOG,PIT BULL MIX,TRUE,4,M,TRUE,Manhattan
11072,September 11 2021,11/09/2021,2021,09,Summer,DOG,SHIH TZU,FALSE,9,M,TRUE,Manhattan
11073,September 12 2021,12/09/2021,2021,09,Summer,DOG,AUSSIE MIX,TRUE,3,M,TRUE,Brooklyn
11074,September 12 2021,12/09/2021,2021,09,Summer,DOG,CHOW CHOW,FALSE,4,M,TRUE,Bronx
11075,September 12 2021,12/09/2021,2021,09,Summer,DOG,DANDIE DINMONT,FALSE,3,F,TRUE,Brooklyn
11076,September 12 2021,12/09/2021,2021,09,Summer,DOG,MORKIE MIX,TRUE,3,M,TRUE,Queens
11077,September 14 2021,14/09/2021,2021,09,Summer,DOG,MALTESE MIX,TRUE,10,M,TRUE,Queens
11078,September 14 2021,14/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,2,M,FALSE,Queens
11079,September 14 2021,14/09/2021,2021,09,Summer,DOG,UNKNOWN,FALSE,14,M,FALSE,Manhattan
11080,September 15 2021,15/09/2021,2021,09,Summer,DOG,ROTTWEILER,FALSE,6,M,FALSE,Manhattan
11081,September 16 2021,16/09/2021,2021,09,Summer,DOG,YORKSHIRE TERRIER MIX,TRUE,1,M,TRUE,Queens
11082,September 17 2021,17/09/2021,2021,09,Summer,DOG,JACK RUSS,FALSE,11,M,FALSE,Queens
11083,September 17 2021,17/09/2021,2021,09,Summer,DOG,LABRADOODLE,FALSE,13,M,FALSE,Queens
11084,September 17 2021,17/09/2021,2021,09,Summer,DOG,MIXED,TRUE,3,F,TRUE,Queens
11085,September 17 2021,17/09/2021,2021,09,Summer,DOG,PEKINGESE,FALSE,7,M,TRUE,Queens
11086,September 17 2021,17/09/2021,2021,09,Summer,DOG,SAMOYED,FALSE,3,M,FALSE,Queens
11087,September 17 2021,17/09/2021,2021,09,Summer,DOG,SHIH TZU,FALSE,8,M,TRUE,Brooklyn
11088,September 19 2021,19/09/2021,2021,09,Summer,DOG,COCKAPOO MIX,TRUE,1,F,FALSE,Queens
11089,September 19 2021,19/09/2021,2021,09,Summer,DOG,SHARPEI MIX,TRUE,1,F,TRUE,Manhattan
11090,September 20 2021,20/09/2021,2021,09,Summer,DOG,AMERICAN PITBULL MIX,TRUE,1,M,FALSE,Queens
11091,September 20 2021,20/09/2021,2021,09,Summer,DOG,GOLDEN RETRIEVER,FALSE,12,M,TRUE,Queens
11092,September 20 2021,20/09/2021,2021,09,Summer,DOG,UNKNOWN,FALSE,5,M,FALSE,Manhattan
11093,September 21 2021,21/09/2021,2021,09,Summer,DOG,GOLDEN DOODLE,FALSE,1,M,TRUE,Manhattan
11094,September 21 2021,21/09/2021,2021,09,Summer,DOG,LARGE MIX BREED,TRUE,4,M,FALSE,Bronx
11095,September 21 2021,21/09/2021,2021,09,Summer,DOG,SHIH TZU MIX,TRUE,3,M,FALSE,Bronx
11096,September 22 2021,22/09/2021,2021,09,Summer,DOG,CHIHUAHUA,FALSE,6,M,TRUE,Queens
11097,September 22 2021,22/09/2021,2021,09,Summer,DOG,MALTESE,FALSE,1,M,FALSE,Queens
11098,September 22 2021,22/09/2021,2021,09,Summer,DOG,MALTESE,FALSE,2,M,TRUE,Queens
11099,September 22 2021,22/09/2021,2021,09,Summer,DOG,MIXED,TRUE,6,M,TRUE,Brooklyn
11100,September 23 2021,23/09/2021,2021,09,Summer,DOG,AMERICAN PITBULL MIX,TRUE,11,F,TRUE,Brooklyn
11101,September 23 2021,23/09/2021,2021,09,Summer,DOG,HUSKY,FALSE,1,M,TRUE,Manhattan
11102,September 23 2021,23/09/2021,2021,09,Summer,DOG,MINIATURE AUSTRALIAN SHEPERD,FALSE,4,M,TRUE,Manhattan
11103,September 23 2021,23/09/2021,2021,09,Summer,DOG,TERRIER,FALSE,8,F,TRUE,Manhattan
11104,September 24 2021,24/09/2021,2021,09,Summer,DOG,MIXED,TRUE,2,M,FALSE,Brooklyn
11105,September 24 2021,24/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,1,M,FALSE,Brooklyn
11106,September 25 2021,25/09/2021,2021,09,Summer,DOG,AMERICAN BULLY,FALSE,4,M,TRUE,Brooklyn
11107,September 25 2021,25/09/2021,2021,09,Summer,DOG,LARGE MIX BREED,TRUE,1,M,FALSE,Staten Island
11108,September 25 2021,25/09/2021,2021,09,Summer,DOG,MIXED,TRUE,1,M,FALSE,Brooklyn
11109,September 25 2021,25/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,3,F,FALSE,Bronx
11110,September 25 2021,25/09/2021,2021,09,Summer,DOG,TIBETIAN SPANIEL,FALSE,3,M,TRUE,Queens
11111,September 26 2021,26/09/2021,2021,09,Summer,DOG,GERMAN SHEPHERD,FALSE,4,M,TRUE,Brooklyn
11112,September 26 2021,26/09/2021,2021,09,Summer,DOG,KING CHARLES CAVLIER,FALSE,13,U,FALSE,Other
11113,September 26 2021,26/09/2021,2021,09,Summer,DOG,MIXED,TRUE,14,F,TRUE,Brooklyn
11114,September 26 2021,26/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,7,F,TRUE,Staten Island
11115,September 27 2021,27/09/2021,2021,09,Summer,DOG,MALTESE MIX,TRUE,1,M,FALSE,Bronx
11116,September 27 2021,27/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,5,M,FALSE,Staten Island
11117,September 27 2021,27/09/2021,2021,09,Summer,DOG,UNKNOWN,FALSE,0,F,FALSE,Manhattan
11118,September 29 2021,29/09/2021,2021,09,Summer,DOG,ROTTWEILER,FALSE,4,M,TRUE,Queens
11119,September 29 2021,29/09/2021,2021,09,Summer,DOG,TERRIER,FALSE,1,M,TRUE,Manhattan
11120,September 30 2021,30/09/2021,2021,09,Summer,DOG,CAIRN TERRIER,FALSE,2,F,FALSE,Queens
11121,September 30 2021,30/09/2021,2021,09,Summer,DOG,GERMAN SHEPHERD MIX,TRUE,8,M,TRUE,Brooklyn
11122,September 30 2021,30/09/2021,2021,09,Summer,DOG,MASTIFF MIX,TRUE,3,M,TRUE,Queens
11123,September 30 2021,30/09/2021,2021,09,Summer,DOG,MIXED,TRUE,1,M,FALSE,Queens
11124,September 30 2021,30/09/2021,2021,09,Summer,DOG,MIXED,TRUE,1,M,FALSE,Queens
11125,September 30 2021,30/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,1,M,FALSE,Bronx
11126,September 30 2021,30/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,2,F,FALSE,Bronx
11127,September 30 2021,30/09/2021,2021,09,Summer,DOG,PIT BULL,FALSE,3,M,FALSE,Queens
11128,September 30 2021,30/09/2021,2021,09,Summer,DOG,POODLE MIX,TRUE,7,M,TRUE,Brooklyn
11129,October 01 2021,01/10/2021,2021,10,Fall,DOG,LARGE MIX BREED,TRUE,5,F,FALSE,Staten Island
11130,October 01 2021,01/10/2021,2021,10,Fall,DOG,PIT BULL MIX,TRUE,2,F,TRUE,Manhattan
11131,October 01 2021,01/10/2021,2021,10,Fall,DOG,POODLE MIX,TRUE,7,M,TRUE,Queens
11132,October 01 2021,01/10/2021,2021,10,Fall,DOG,SAINT BERNARD,FALSE,8,M,FALSE,Brooklyn
11133,October 02 2021,02/10/2021,2021,10,Fall,DOG,GERMAN SHEPHERD,FALSE,1,F,TRUE,Bronx
11134,October 02 2021,02/10/2021,2021,10,Fall,DOG,ROTTWEILER,FALSE,4,M,FALSE,Staten Island
11135,October 02 2021,02/10/2021,2021,10,Fall,DOG,SHIH TZU,FALSE,2,M,FALSE,Manhattan
11136,October 03 2021,03/10/2021,2021,10,Fall,DOG,AMERICAN PITBULL MIX,TRUE,12,M,FALSE,Queens
11137,October 03 2021,03/10/2021,2021,10,Fall,DOG,MIXED,TRUE,1,F,TRUE,Queens
11138,October 03 2021,03/10/2021,2021,10,Fall,DOG,MIXED,TRUE,3,F,FALSE,Brooklyn
11139,October 03 2021,03/10/2021,2021,10,Fall,DOG,MIXED,TRUE,9,F,TRUE,Other
11140,October 03 2021,03/10/2021,2021,10,Fall,DOG,PIT BULL,FALSE,4,M,FALSE,Manhattan
11141,October 03 2021,03/10/2021,2021,10,Fall,DOG,POODLE MIX,TRUE,8,F,TRUE,Brooklyn
11142,October 03 2021,03/10/2021,2021,10,Fall,DOG,SHIBA INU,FALSE,9,M,TRUE,Queens
11143,October 04 2021,04/10/2021,2021,10,Fall,DOG,BULL DOG ENGLISH,FALSE,3,F,TRUE,Queens
11144,October 04 2021,04/10/2021,2021,10,Fall,DOG,PIT BULL,FALSE,2,U,FALSE,Bronx
11145,October 05 2021,05/10/2021,2021,10,Fall,DOG,LARGE MIX BREED,TRUE,1,F,FALSE,Bronx
11146,October 05 2021,05/10/2021,2021,10,Fall,DOG,MIXED,TRUE,2,M,FALSE,Brooklyn
11147,October 05 2021,05/10/2021,2021,10,Fall,DOG,SHIH TZU,FALSE,2,M,TRUE,Staten Island
